Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
152,0.9420529801324503,,,,,0.6229800145109161,0.7916558387866475,0.7661866150308605,,,,,,,0.5649597968683876,,0.413953488372093
153,0.8853339059480352,,,,,0.35025773195876286,0.8246838397083991,,,,,,0.3584823375490624,,0.7361698665798894,,0.3421791273284001
154,0.9003996311097449,,,,,0.6366110014405378,0.811913357400722,0.0,,,,,,,0.8457682826622843,,0.21875
155,0.8949285321605278,,,,,0.48033405172413796,0.7914129720149787,0.4216061185468451,,,,,0.18668122270742357,,0.699493431785009,,0.4973464746019712
156,0.632413388138579,,,,,0.5296122209165688,0.7339689974350396,,,,,,0.23834196891191708,,0.5785885525921486,,0.6893728222996516
157,0.5401514027014992,,,,,0.12884440400363967,0.8509079324625677,,,,,,0.0,,0.658657937806874,,0.7048076923076924
158,0.8640330730362885,,,,,0.1161939615736505,0.8974884057098115,,,,,,0.0,,0.4053302433371958,,0.3545706371191136
159,0.8492695558704255,,,,,0.35675182481751827,0.694593667847754,0.0900198685618218,,,,,0.4188235294117647,,0.32661290322580644,,0.35581061692969873
160,,,0.9002161383285303,,,0.649603226226096,0.8300562175538639,,,,,,0.7318367346938776,,0.7280534351145038,,0.46225972808251287
161,0.7924594785059902,,,,,0.3815545185408199,0.6811728009981285,0.0,,,,,,,0.2572367070416752,,0.0
162,0.8736955739474631,,0.5059726962457338,,,0.6213065005590162,0.8184056104193502,0.0,,,,,0.0,,0.3760994488096634,,0.5083301779628928
163,0.6127580730545262,,,,,0.020098441345365054,0.8849091659785301,,,,,,,0.0890125173852573,0.8813379346960446,,0.938495552987287
164,,,,,,0.440028347014705,0.7013155646676917,0.693087420886076,,,,,0.5233870967741936,,0.4274585073952806,,0.42144638403990026
165,0.3891402714932127,,,,,0.2347266881028939,0.7227819678737981,0.47688326624496835,,,,,,,0.036069651741293535,,0.005747126436781609
166,0.8459243731355317,,,,,0.3899430740037951,0.7835127751888157,0.08690005646527385,,,,,,,0.050359712230215826,,0.5876645876645876
167,0.4706829156127845,,,,,0.1328847771236333,0.9154518950437318,,,0.17851239669421487,,,,0.1148936170212766,0.8966397277754147,,0.9007236703435678
168,,,,,,0.5822418309664966,0.7646226891605212,,,,,,,,0.65625,,0.1577937649880096
169,0.8467561521252797,,,,,0.16757148027506333,0.9149923116350589,0.8227848101265823,,,,,,,0.25458570524984186,,0.8171533806892923
170,0.5611768927161823,,,,,0.4725970806940237,0.6981054365733114,,,,,,0.005754475703324808,,0.5798055983428055,,0.6027397260273972
171,0.810508664058133,,,0.0,,0.0,0.9452283822644285,,,0.0,,,,0.0,0.9092251396289401,,0.9620433165609276
