Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
78,0.7141162514827996,,,,,0.4125784140260576,0.8508187219243588,0.0,,,,,,0.30612244897959184,0.6275862068965518,,0.5465561224489796
79,0.8707195271096616,,,,,0.47428012300810735,0.8121979670054991,,,,,0.6521739130434783,0.41405750798722046,,0.40402347024308466,,0.5071225071225072
80,0.9445638720604521,,,,,0.48254651699215745,0.847814355099838,,,,,,0.0,,0.7451935401179185,,0.5313489550348321
81,0.9330815709969789,,,,,0.2732599685579534,0.8450423517688092,0.0,,,,,0.0,0.0975609756097561,0.8156892612338157,,0.5128805620608899
82,0.6847566961155518,,,,,0.22115134149518104,0.9051512171133513,,,,,,0.14380530973451328,,0.7504179204279505,,0.2654320987654321
83,0.5452898550724637,,,,,0.19161676646706588,0.9123602568131819,0.6882245271507016,,,,,,0.3208955223880597,0.9295102040816327,,0.18421052631578946
84,0.7453101550775387,,,,,0.533627884143348,0.8301464254952627,,,,,,0.2767857142857143,,0.4251194155661703,,0.7666162102655841
85,0.9588265277227161,,,,,0.3177978444509176,0.8778273696951358,0.6793710021321961,,,,,0.043859649122807015,0.32275132275132273,0.24,,0.6255049047893826
86,0.2719298245614035,,,,,0.0,0.8974247053688346,0.6550898203592814,,0.7141327623126338,,,,0.0,0.9640174171012967,,0.9428160601703351
87,0.951170777396191,,,,,0.2911983032873807,0.8427843676793217,,,,,,,0.25,0.7535251798561151,,0.24532710280373832
88,0.9213556376276342,,,,,0.2424778761061947,0.7880450241781463,0.501168770453483,,,,,0.38843813387423937,,0.8193091231178034,,0.6059701492537314
89,0.7049991167638227,,,,,0.7306286223807401,0.8138164941092467,,,,,,0.27582846003898637,,0.8448261202278717,,0.5978670012547052
90,0.8938294010889292,,,,,0.31124249911754326,0.7339700797644723,0.7897887323943662,,,,,,,0.6369134010643445,,0.6084656084656085
91,0.6638363028953229,,,,,0.7255958797460774,0.6429643783267367,0.7569331158238173,,,,,0.42467948717948717,,0.6473275468250342,,0.0
92,0.8813246053138236,,,,,0.4299110948727317,0.8282487032487033,,,,,,0.0,0.0,0.563360032860957,,0.5920617420066152
93,0.6618261826182619,,,0.7153558052434457,,0.020172910662824207,0.936356312579123,,,0.0,,,,0.11764705882352941,0.8195819581958196,,0.9386920980926431
94,0.6245962159667744,,,,,0.5378642961629346,0.8108530158110482,,,,,,0.0,,0.6828237989546789,,0.5016930022573364
95,0.9631744040150565,,,,,0.36235119047619047,0.7831055813790935,,,,,,0.0,,0.5628680290959474,,0.284796573875803
96,0.7965529655296553,,,,,0.3480680553347114,0.7961578400830738,,,,,0.0,0.3056930693069307,0.0,0.531579976535002,,0.1111111111111111
