Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
212,0.47077082255561303,,,,,0.46654862779815354,0.8200290715280721,,,,,,,,0.7969598262757872,,0.3457563419981209
213,0.4230351321984788,,,,,0.18496621621621623,0.906305000517652,,,0.22265625,,,,,0.870443314473967,,0.9436994005314876
214,0.9019490254872564,,,,,0.16053019145802652,0.8944654520453764,,,0.0,,,0.0,0.10755813953488372,0.8819820816281385,,0.9452823248114769
215,0.4766233766233766,,,,,0.027737226277372264,0.8672832092241172,0.0,,0.6410748560460653,,,,0.1558139534883721,0.9348803236318688,,0.9090362251035958
216,0.0,,0.321011673151751,,,0.3999886447510362,0.7167031408932589,,,,,0.0,0.25703463203463206,,0.7187464645321869,,0.4943639291465378
217,0.6922332446165014,,,,,0.28301075268817205,0.8764213751251988,0.0016803898504453034,,,,,0.0,0.31402439024390244,0.3578372372928433,,0.6664516129032259
218,0.6388357765030805,,,,,0.5580315145813735,0.6696574225122349,,,,,,0.7474267616785432,,0.675101140125046,,0.0045871559633027525
219,0.6826666666666666,0.14479638009049775,0.7634252539912917,,,0.5010163688884134,0.8530039341201574,0.0,,,,0.5259391771019678,0.0,,0.7909745700426283,,
220,0.9429419302623592,,,,,0.5081707959936742,0.8534159035509585,,,,,,0.125,,0.4410215903106898,,0.30612244897959184
221,0.8365482233502538,,,,,0.44859613536884807,0.8133314710709173,,,,,0.0,0.0,0.0,0.7662140014048232,,0.857866413421969
222,,,,,,0.09345794392523364,0.9468332720813426,,,0.0,,,,0.0,0.9658060013956734,,0.9459796755214833
223,0.5787975809320527,,,,,0.583249581239531,0.8205790044877248,0.0,,,,,,,0.4619251068107565,,0.7193742932529212
224,0.0,,,,,0.4901851205029689,0.7712412403380553,,,,,,,,0.8444225074037512,,0.40059347181008903
225,0.6862432173635493,,,,,0.49769408147578786,0.90490501842926,0.0,,,,,0.0,,0.6706432173164433,,0.22916666666666666
226,0.6387702818104184,,,0.5314043754410727,,0.0,0.9430844819339971,,,0.0,,,,0.0,0.8587507453786524,,0.9451590474535025
227,0.0,,0.7970027247956403,,,0.5493562231759657,0.8246633068534495,0.624355264813184,,,,,,,0.0,,0.0
228,0.7708480316071681,,,,,0.3194608035597435,0.8235910878112713,,,,,,0.02564102564102564,0.0,0.5687124421239287,,0.08441558441558442
229,0.0,,,,,0.16704035874439463,0.9323714331774947,,,,,,,0.11746031746031746,0.9757443961191034,,0.9302752293577982
230,0.8600674373795761,,,,,0.5047808387768626,0.8346248829089671,,,,,,,,0.7172330097087378,,0.5608782435129741
231,0.8396763560083907,,,,,0.05013927576601671,0.9365230158044736,,,,,,,0.0,0.9217039739670644,,0.9407925100547241
